"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@bullcook11 @realDonaldTrump what did she say?",FALSE,0,"bullcook11",2016-11-18 01:52:29,FALSE,"799428411836010496","799430043256487936","1920847470","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: If @realDonaldTrump wants to know how his most loyal supporters would react to a Secretary of State Mitt Romney, just loo…",FALSE,0,NA,2016-11-18 01:52:21,FALSE,NA,"799430008582373377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EWeixel",1,TRUE,FALSE,NA,NA
"@greengoddess892 @realDonaldTrump lol",FALSE,0,"greengoddess892",2016-11-18 01:52:15,FALSE,"799428305543974922","799429984527925248","438862536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:51:51,FALSE,NA,"799429883919269889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mina001",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:51:17,FALSE,NA,"799429740855783424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","roxyloveslucy",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:50:47,FALSE,NA,"799429614825312256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mrknd64AZ",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:50:23,FALSE,NA,"799429512857526272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SunbonSmart",47,TRUE,FALSE,NA,NA
"@realDonaldTrump release your tax returns and reveal your true business dealings. as our next president you owe Americans that much.",FALSE,0,"realDonaldTrump",2016-11-18 01:49:16,FALSE,NA,"799429232321404929","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnandSampat",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:48:56,FALSE,NA,"799429149710381056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LUSKER29",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:48:34,FALSE,NA,"799429055967883264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tbs40",47,TRUE,FALSE,NA,NA
"@Creejz @realDonaldTrump does for the wall",FALSE,0,"Creejz",2016-11-18 01:47:00,FALSE,"799129048865705984","799428661434687488","1898619872","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SenpaiScam",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:46:51,FALSE,NA,"799428624533188608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cosey_yvonne",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:46:33,FALSE,NA,"799428549685944320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ginlefebvre",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: @realDonaldTrump this Mitt Romney story is nothing but another media hoax. Don't even give it life people!",FALSE,0,NA,2016-11-18 01:45:01,FALSE,NA,"799428162908258304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bullcook11",2,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney did everything he possibly could to bring down @realDonaldTrump in the primaries. Shouldn't be considered for…",FALSE,0,NA,2016-11-18 01:44:30,FALSE,NA,"799428034096926720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kpetrey41",15,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:44:12,FALSE,NA,"799427959102636033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nebunsie",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:43:43,FALSE,NA,"799427836335403008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OldSalz",47,TRUE,FALSE,NA,NA
"RT @Luke1732Mullen: @Daniel_Scott @ScottAdamsSays interesting @HarvardHBS article on @realDonaldTrump base https://t.co/h61GojrYa8",FALSE,0,NA,2016-11-18 01:41:07,FALSE,NA,"799427180719702016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","muchmoresalt",54,TRUE,FALSE,NA,NA
"RT @nfergus: A reminder of @realDonaldTrump's very important August 15 speech against radical Islam and his commitment to support ""Muslim r…",FALSE,0,NA,2016-11-18 01:41:05,FALSE,NA,"799427173752983552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aham1857",126,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:38:52,FALSE,NA,"799426615340105728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BLUIZK81",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: I have confidence in @realDonaldTrump - he knows, if the media is praising a candidate, that candidate is NOT right for t…",FALSE,0,NA,2016-11-18 01:38:48,FALSE,NA,"799426598470500353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angel_star39",1,TRUE,FALSE,NA,NA
"I have confidence in @realDonaldTrump - he knows, if the media is praising a candidate, that candidate is NOT right for the job

Mitt Romney",FALSE,7,NA,2016-11-18 01:38:19,FALSE,NA,"799426479440293888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",1,FALSE,FALSE,NA,NA
"RT @CultureShlock: Before applying it to Syrian refugees, maybe @realDonaldTrump should try ""extreme vetting"" on his prospective cabinet me…",FALSE,0,NA,2016-11-18 01:37:43,FALSE,NA,"799426328432812032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatieSebas",12,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:36:42,FALSE,NA,"799426070059642880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisafedup",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:35:34,FALSE,NA,"799425784800837632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","investmentguru",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:35:12,FALSE,NA,"799425692136075268",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bellis2488My",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney did everything he possibly could to bring down @realDonaldTrump in the primaries. Shouldn't be considered for…",FALSE,0,NA,2016-11-18 01:35:07,FALSE,NA,"799425672313614336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deb6090",15,TRUE,FALSE,NA,NA
"If @realDonaldTrump wants to know how his most loyal supporters would react to a Secretary of State Mitt Romney, just look at Twitter...",FALSE,2,NA,2016-11-18 01:35:00,FALSE,NA,"799425644136316928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",1,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:33:42,FALSE,NA,"799425317169311744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jlogsdon03",23,TRUE,FALSE,NA,NA
"@realDonaldTrump U have no mandate. I know it's killing u. You are illegitimate. #NotMyPresident ever. We're still here. We r rising.",FALSE,0,"trustthetruth16",2016-11-18 01:33:26,FALSE,"799424782135533568","799425246537269248","731237641786531840","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trustthetruth16",0,FALSE,FALSE,NA,NA
"@alf_princessk @k_fernholz @realDonaldTrump I don't know for a fact. But Romney MOST LIKELY called Trump",FALSE,0,"alf_princessk",2016-11-18 01:33:02,FALSE,"799424988902227968","799425149778833408","31372560","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:32:38,FALSE,NA,"799425046326280193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbeyznormal",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:32:11,FALSE,NA,"799424933528907776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dbib0216",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:31:43,FALSE,NA,"799424817481023488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JajsaArthur",47,TRUE,FALSE,NA,NA
"#NotMyPresident #LetTheResistanceBegin @realDonaldTrump This dogshit thrives on ur fears.Your fears fuel his ego. Don't give in.",FALSE,0,NA,2016-11-18 01:31:35,FALSE,NA,"799424782135533568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trustthetruth16",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:30:39,FALSE,NA,"799424546239496193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clanceman65",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:30:22,FALSE,NA,"799424476920188928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clanceman65",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: @realDonaldTrump this Mitt Romney story is nothing but another media hoax. Don't even give it life people!",FALSE,0,NA,2016-11-18 01:29:52,FALSE,NA,"799424350608904193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akjc77",2,TRUE,FALSE,NA,NA
"@ringod01 @NMsly @realDonaldTrump agreed",FALSE,0,"ringod01",2016-11-18 01:29:45,FALSE,"799424204768571392","799424319554105344","331890004","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",0,FALSE,FALSE,NA,NA
"@k_fernholz @realDonaldTrump he probably is. The guy is a fame whore. Just trying desperately to stay relevant",FALSE,0,"k_fernholz",2016-11-18 01:29:00,FALSE,"799423553670090752","799424131011780609","4242147612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:28:56,FALSE,NA,"799424117740998656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stacy4Trump",23,TRUE,FALSE,NA,NA
"Read up, get wise, and hold on to your hats. We're in for a bumpy ride under a @realDonaldTrump regime.… https://t.co/8zUtbOpjSm",FALSE,0,NA,2016-11-18 01:28:07,TRUE,NA,"799423911293165568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","100ProofPink",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney did everything he possibly could to bring down @realDonaldTrump in the primaries. Shouldn't be considered for…",FALSE,0,NA,2016-11-18 01:27:47,FALSE,NA,"799423827264434176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","NMsly",15,TRUE,FALSE,NA,NA
"@realDonaldTrump this Mitt Romney story is nothing but another media hoax. Don't even give it life people!",FALSE,1,"realDonaldTrump",2016-11-18 01:26:27,FALSE,NA,"799423490679918592","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",2,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney did everything he possibly could to bring down @realDonaldTrump in the primaries. Shouldn't be considered for…",FALSE,0,NA,2016-11-18 01:26:19,FALSE,NA,"799423456588791808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DivaAmie",15,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:26:05,FALSE,NA,"799423397620912128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DivaAmie",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:24:53,FALSE,NA,"799423095593435138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dee4peace",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:24:08,FALSE,NA,"799422909659959296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Millennial_Weeb",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:23:39,FALSE,NA,"799422785583988736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsAmericanSnob",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney did everything he possibly could to bring down @realDonaldTrump in the primaries. Shouldn't be considered for…",FALSE,0,NA,2016-11-18 01:23:15,FALSE,NA,"799422686128578560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misshome888",15,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney did everything he possibly could to bring down @realDonaldTrump in the primaries. Shouldn't be considered for…",FALSE,0,NA,2016-11-18 01:21:24,FALSE,NA,"799422218375548928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChooseLiBRTY",15,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:21:17,FALSE,NA,"799422189183311872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lifecoachcathy",47,TRUE,FALSE,NA,NA
"@KellyannePolls @realDonaldTrump isn't Romney a globalist?Seems like wrong person to have as Secretary of State or in your administration?",FALSE,0,"KellyannePolls",2016-11-18 01:20:30,FALSE,NA,"799421993107931136","471672239","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cee732",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:20:26,FALSE,NA,"799421975374401536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joeygr1967",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: To media, anyone who meets with @realDonaldTrump is being considered for a position. Goes for Japan prime minister as wel…",FALSE,0,NA,2016-11-18 01:19:10,FALSE,NA,"799421657643417600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrumpTrainOnly",1,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:18:55,FALSE,NA,"799421595504832512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WhiteLionz",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:18:28,FALSE,NA,"799421483424608256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WhiteLionz",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:17:19,FALSE,NA,"799421194004893696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","superkel1122",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:17:08,FALSE,NA,"799421148459102208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","superkel1122",47,TRUE,FALSE,NA,NA
"RT @Luke1732Mullen: @Daniel_Scott @ScottAdamsSays interesting @HarvardHBS article on @realDonaldTrump base https://t.co/h61GojrYa8",FALSE,0,NA,2016-11-18 01:17:06,FALSE,NA,"799421140108185601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeannesoule",54,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:17:04,FALSE,NA,"799421129689473024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CerdaStella",47,TRUE,FALSE,NA,NA
"You Need to Know Now-How the Election Will Impact #Investments https://t.co/n7YjK2Bgn3 @HillaryClinton… https://t.co/sl1ijze97f",FALSE,0,NA,2016-11-18 01:16:37,TRUE,NA,"799421014992158725",NA,"<a href=""http://www.shareist.com"" rel=""nofollow"">shareist</a>","roboadvisorpros",0,FALSE,FALSE,NA,NA
"RT @Luke1732Mullen: @Daniel_Scott @ScottAdamsSays interesting @HarvardHBS article on @realDonaldTrump base https://t.co/h61GojrYa8",FALSE,0,NA,2016-11-18 01:16:30,FALSE,NA,"799420987531993088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeriwinkleDsgns",54,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:16:13,FALSE,NA,"799420913859067908",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misshome888",47,TRUE,FALSE,NA,NA
"RT @Luke1732Mullen: @Daniel_Scott @ScottAdamsSays interesting @HarvardHBS article on @realDonaldTrump base https://t.co/h61GojrYa8",FALSE,0,NA,2016-11-18 01:16:02,FALSE,NA,"799420871605686272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POLITICAL_Jeff",54,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:15:57,FALSE,NA,"799420850646712321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marfoglio777",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney did everything he possibly could to bring down @realDonaldTrump in the primaries. Shouldn't be considered for…",FALSE,0,NA,2016-11-18 01:15:43,FALSE,NA,"799420791947304961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RAMONA2001",15,TRUE,FALSE,NA,NA
"@mom23g1b @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",FALSE,0,"mom23g1b",2016-11-18 01:15:07,FALSE,"799420254195617792","799420638322532352","312787923","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:15:06,FALSE,NA,"799420636565118976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RAMONA2001",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney did everything he possibly could to bring down @realDonaldTrump in the primaries. Shouldn't be considered for…",FALSE,0,NA,2016-11-18 01:14:38,FALSE,NA,"799420519166582785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IrishSix1",15,TRUE,FALSE,NA,NA
"@realDonaldTrump is just meeting with Mitt Romney to get on good side of GOP members in congress",FALSE,1,"realDonaldTrump",2016-11-18 01:14:13,FALSE,NA,"799420411838480384","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney did everything he possibly could to bring down @realDonaldTrump in the primaries. Shouldn't be considered for…",FALSE,0,NA,2016-11-18 01:13:44,FALSE,NA,"799420290472284160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrumpTrainOnly",15,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:13:35,FALSE,NA,"799420252580933632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaryFSmith411",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:11:37,FALSE,NA,"799419758244405252",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BrittRon",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:11:22,FALSE,NA,"799419695589949440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaughtyCaller",47,TRUE,FALSE,NA,NA
"@GodTexasCountry @realDonaldTrump ROMNEY doesn't have influence, but by Trump meeting with him, Trump makes good with GOP congress",FALSE,1,"GodTexasCountry",2016-11-18 01:10:51,FALSE,"799418872587653120","799419563548889088","124819361","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: The only person who actually knows who @realDonaldTrump will appoint is Donald Trump. So shut the hell up media

Mitt Rom…",FALSE,0,NA,2016-11-18 01:10:33,FALSE,NA,"799419489628680196",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darrelralph_DDR",23,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:10:33,FALSE,NA,"799419488408109056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesKennethBo2",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: @realDonaldTrump 

Mitt Romney
https://t.co/iuF4ZAun9d",FALSE,0,NA,2016-11-18 01:10:09,FALSE,NA,"799419389003108352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dgcnlv",2,TRUE,FALSE,NA,NA
"@RSilenceDogood @realDonaldTrump if you don't know by now that Mitt Romney is nothing but a fame whore, you got your head up your ass",FALSE,0,"RSilenceDogood",2016-11-18 01:10:06,FALSE,"799418667096096768","799419378252988416","2232170772","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonaldT4Prez",0,FALSE,FALSE,NA,NA
"RT @DonaldT4Prez: Mitt Romney is now BEGGING @realDonaldTrump for a job in his administration after calling Trump a racist for a year and a…",FALSE,0,NA,2016-11-18 01:09:18,FALSE,NA,"799419176020480001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatyKlinger",47,TRUE,FALSE,NA,NA
"RT @DonaldT4Prez: @realDonaldTrump I wouldn't appoint anyone to my administration who tried to stop me from having an administration in 1st…",FALSE,0,NA,2016-11-18 01:08:37,FALSE,NA,"799419003793907712",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","joannele2001",2,TRUE,FALSE,NA,NA
